NumberOfMeshes: 1
MeshName: pCubeShape1
NumberOfVertices: 150
0.863487 0.84063 6.51926e-009
2.59046 -0.822275 0.989888
0.863487 -0.822275 0.989888
-2.59046 0.840269 -0.575156
-0.863487 0.840269 -0.575156
-0.863487 0.840269 -1.86265e-009
-2.59046 0.840269 1.86265e-009
-0.863487 -0.822635 0.989888
-2.59046 -0.822635 0.989888
-2.59046 0.840269 -0.575156
-0.863487 0.840269 -0.575156
-0.863487 0.840269 -1.86265e-009
-2.59046 0.840269 1.86265e-009
-0.863487 -0.822635 0.989888
-2.59046 -0.822635 0.989888
-2.2378 -1.66353 -1.03597
-1.43287 -1.66353 -1.03597
-0.863487 -1.66353 5.96046e-008
-2.90479 -1.66353 6.51926e-008
-0.863487 -1.66353 0.989888
-2.90479 -1.66353 0.989888
1.4166 -1.66317 -1.03597
2.25797 -1.66317 -1.03597
2.85989 -1.66317 3.53903e-008
0.863487 -1.66317 3.91155e-008
2.59046 -1.66317 0.989888
0.863487 -1.66317 0.989888
-1.07635 9.92035 0.994287
1.03772 9.92035 0.994287
1.41816 10.2841 5.58794e-009
-1.43949 10.2841 5.58794e-009
1.03772 9.92035 -1.03302
-1.07635 9.92035 -1.03302
-4.05262 5.78623 -0.542953
-4.05262 5.78623 2.8871e-008
-5.37101 5.78623 4.28408e-008
-5.37101 5.78623 -0.542953
-4.05262 5.78623 0.52732
-5.37101 5.78623 0.52732
3.95829 5.78623 -0.542953
3.95829 5.78623 1.73472e-018
5.23302 5.78623 -0.542953
5.23302 5.78623 -3.72529e-009
3.95829 5.78623 0.52732
5.23302 5.78623 0.527319
3.95829 4.4246 -0.542953
3.95829 4.4246 2.42144e-008
5.63372 4.4246 -0.542953
5.63372 4.4246 3.1665e-008
3.95829 4.4246 0.52732
5.63372 4.4246 0.527319
-4.05262 4.45191 -0.542953
-4.05262 4.45191 1.13621e-007
-5.77171 4.45191 1.36904e-007
-5.77171 4.45191 -0.542953
-4.05262 4.45191 0.52732
-5.77171 4.45191 0.52732
-4.05262 3.57819 -0.542953
-4.32413 3.31998 1.73226e-007
-5.42262 3.31998 1.96509e-007
-5.77171 3.57819 -0.542953
-4.05262 3.57819 0.52732
-5.77171 3.57819 0.52732
3.95829 3.6055 -0.542953
4.24919 3.32483 1.76951e-008
5.63372 3.6055 -0.542953
5.24585 3.32483 3.81842e-008
3.95829 3.6055 0.52732
5.63372 3.6055 0.527319
-2.15902 -1.19707 2.583
-1.0384 -1.19707 2.583
-2.59046 -1.66353 1.98536
-0.863487 -1.66353 1.98536
1.01507 -1.19671 2.583
2.1357 -1.19671 2.583
0.863487 -1.66317 1.98536
2.59046 -1.66317 1.98536

NumberOfPolygons: 296
VertexIndicies: 1 5 0
Normal: -0.0681005 -0.0677177 0.995378
Tangent: 0.99385 0.0827175 0.0736234
UV1: 0.458333 0 
UV2: 0.458333 0.0625 
UV3: 0.375 0
MaterialIndex: 2

VertexIndicies: 0 5 4
Normal: -0.12639 0.0169942 0.991835
Tangent: 0.98878 0.0824124 0.124589
UV1: 0.375 0 
UV2: 0.458333 0.0625 
UV3: 0.375 0.0625
MaterialIndex: 2

VertexIndicies: 1 2 5
Normal: -0.0681005 -0.0677177 0.995378
Tangent: 0.99385 0.0827175 0.0736234
UV1: 0.458333 0 
UV2: 0.541667 0 
UV3: 0.458333 0.0625
MaterialIndex: 2

VertexIndicies: 5 2 6
Normal: -0.114844 -0.102248 0.988107
Tangent: 0.992582 0.0281454 0.118276
UV1: 0.458333 0.0625 
UV2: 0.541667 0 
UV3: 0.541667 0.0625
MaterialIndex: 2

VertexIndicies: 2 3 6
Normal: 0.051091 -0.0703599 0.996212
Tangent: 0.996972 -0.0549547 -0.0550113
UV1: 0.541667 0 
UV2: 0.625 0 
UV3: 0.541667 0.0625
MaterialIndex: 2

VertexIndicies: 6 3 7
Normal: 0.118594 -0.131705 0.984169
Tangent: 0.991968 -0.0281858 -0.123306
UV1: 0.541667 0.0625 
UV2: 0.625 0 
UV3: 0.625 0.0625
MaterialIndex: 2

VertexIndicies: 5 9 4
Normal: -0.114844 -0.102248 0.988107
Tangent: 0.992582 0.0281454 0.118276
UV1: 0.458333 0.0625 
UV2: 0.458333 0.125 
UV3: 0.375 0.0625
MaterialIndex: 3

VertexIndicies: 4 9 8
Normal: -0.368855 -0.0010982 0.929486
Tangent: 0.929487 -5.24752e-007 0.368855
UV1: 0.375 0.0625 
UV2: 0.458333 0.125 
UV3: 0.375 0.125
MaterialIndex: 3

VertexIndicies: 5 6 9
Normal: -0.114844 -0.102248 0.988107
Tangent: 0.992582 0.0281454 0.118276
UV1: 0.458333 0.0625 
UV2: 0.541667 0.0625 
UV3: 0.458333 0.125
MaterialIndex: 3

VertexIndicies: 9 6 10
Normal: -0.2544 -0.202793 0.945598
Tangent: 0.964501 0.0184147 0.263435
UV1: 0.458333 0.125 
UV2: 0.541667 0.0625 
UV3: 0.541667 0.125
MaterialIndex: 3

VertexIndicies: 6 7 10
Normal: 0.118594 -0.131705 0.984169
Tangent: 0.991968 -0.0281858 -0.123306
UV1: 0.541667 0.0625 
UV2: 0.625 0.0625 
UV3: 0.541667 0.125
MaterialIndex: 3

VertexIndicies: 10 7 11
Normal: 0.255845 -0.205344 0.944657
Tangent: 0.964049 -0.0183651 -0.265089
UV1: 0.541667 0.125 
UV2: 0.625 0.0625 
UV3: 0.625 0.125
MaterialIndex: 3

VertexIndicies: 8 9 12
Normal: -0.0899167 -0.178667 0.979792
Tangent: 0.152645 0.969682 0.190832
UV1: 0.375 0.125 
UV2: 0.458333 0.125 
UV3: 0.375 0.1875
MaterialIndex: 3

VertexIndicies: 12 9 13
Normal: -0.338792 -0.332613 0.880107
Tangent: 0.475805 0.746427 0.46525
UV1: 0.375 0.1875 
UV2: 0.458333 0.125 
UV3: 0.458333 0.1875
MaterialIndex: 3

VertexIndicies: 9 10 13
Normal: -0.2544 -0.202793 0.945598
Tangent: 0.964501 0.0184147 0.263435
UV1: 0.458333 0.125 
UV2: 0.541667 0.125 
UV3: 0.458333 0.1875
MaterialIndex: 3

VertexIndicies: 13 10 14
Normal: -0.111293 0.0716458 0.991202
Tangent: 0.99301 0.0474652 0.108065
UV1: 0.458333 0.1875 
UV2: 0.541667 0.125 
UV3: 0.541667 0.1875
MaterialIndex: 3

VertexIndicies: 11 15 10
Normal: 0.0870932 -0.179834 0.979834
Tangent: 0.996122 0.028056 -0.0833917
UV1: 0.625 0.125 
UV2: 0.625 0.1875 
UV3: 0.541667 0.125
MaterialIndex: 3

VertexIndicies: 10 15 14
Normal: 0.255845 -0.205344 0.944657
Tangent: 0.964049 -0.0183651 -0.265089
UV1: 0.541667 0.125 
UV2: 0.625 0.1875 
UV3: 0.541667 0.1875
MaterialIndex: 3

VertexIndicies: 12 13 16
Normal: -0.338792 -0.332613 0.880107
Tangent: 0.475805 0.746427 0.46525
UV1: 0.375 0.1875 
UV2: 0.458333 0.1875 
UV3: 0.375 0.25
MaterialIndex: 3

VertexIndicies: 13 17 16
Normal: -0.111293 0.0716458 0.991202
Tangent: 0.99301 0.0474652 0.108065
UV1: 0.458333 0.1875 
UV2: 0.458333 0.25 
UV3: 0.375 0.25
MaterialIndex: 3

VertexIndicies: 13 14 17
Normal: -0.111293 0.0716458 0.991202
Tangent: 0.99301 0.0474652 0.108065
UV1: 0.458333 0.1875 
UV2: 0.541667 0.1875 
UV3: 0.458333 0.25
MaterialIndex: 3

VertexIndicies: 17 14 18
Normal: 0.0649994 0.438601 0.896328
Tangent: 0.988709 0.0932233 -0.117316
UV1: 0.458333 0.25 
UV2: 0.541667 0.1875 
UV3: 0.541667 0.25
MaterialIndex: 3

VertexIndicies: 15 19 14
Normal: 0.31445 -0.339779 0.886381
Tangent: 0.931 -0.0719448 -0.357858
UV1: 0.625 0.1875 
UV2: 0.625 0.25 
UV3: 0.541667 0.1875
MaterialIndex: 3

VertexIndicies: 14 19 18
Normal: 0.115633 0.303219 0.945879
Tangent: 0.993174 -0.0499488 -0.105402
UV1: 0.541667 0.1875 
UV2: 0.625 0.25 
UV3: 0.541667 0.25
MaterialIndex: 3

VertexIndicies: 21 20 17
Normal: 0.0499697 0.998264 -0.0311629
Tangent: 0.993776 -0.0465863 0.101187
UV1: 0.458333 0.375 
UV2: 0.375 0.375 
UV3: 0.458333 0.25
MaterialIndex: 3

VertexIndicies: 16 17 20
Normal: -0.314109 -0.465102 0.827657
Tangent: -0.730431 -0.438502 -0.523627
UV1: 0.375 0.25 
UV2: 0.458333 0.25 
UV3: 0.375 0.375
MaterialIndex: 3

VertexIndicies: 100 101 103
Normal: 0 0.93913 0.343563
Tangent: 1 0 0
UV1: 0.458333 0.25 
UV2: 0.541667 0.25 
UV3: 0.458333 0.375
MaterialIndex: -1

VertexIndicies: 103 101 102
Normal: 0 0.999982 0.00607485
Tangent: 1 0 0
UV1: 0.458333 0.375 
UV2: 0.541667 0.25 
UV3: 0.541667 0.375
MaterialIndex: -1

VertexIndicies: 22 18 23
Normal: -0.0493624 0.998306 -0.0307858
Tangent: 0.993802 0.0460192 -0.101187
UV1: 0.541667 0.375 
UV2: 0.541667 0.25 
UV3: 0.625 0.375
MaterialIndex: 3

VertexIndicies: 18 19 23
Normal: -0.0678818 0.995513 0.0659224
Tangent: 0.974627 0.0520416 0.2177
UV1: 0.541667 0.25 
UV2: 0.625 0.25 
UV3: 0.625 0.375
MaterialIndex: 3

VertexIndicies: 20 21 24
Normal: -0.195976 0.980154 0.0298709
Tangent: 0.970228 0.198232 -0.139147
UV1: 0.375 0.375 
UV2: 0.458333 0.375 
UV3: 0.375 0.5
MaterialIndex: 3

VertexIndicies: 24 21 25
Normal: -0.348103 0.288704 -0.891893
Tangent: 0.937277 0.125788 -0.325099
UV1: 0.375 0.5 
UV2: 0.458333 0.375 
UV3: 0.458333 0.5
MaterialIndex: 3

VertexIndicies: 102 104 103
Normal: 0 0.999982 0.00607485
Tangent: 1 0 0
UV1: 0.541667 0.375 
UV2: 0.541667 0.5 
UV3: 0.458333 0.375
MaterialIndex: -1

VertexIndicies: 103 104 105
Normal: 0 0.999982 0.00607485
Tangent: 1 0 0
UV1: 0.458333 0.375 
UV2: 0.541667 0.5 
UV3: 0.458333 0.5
MaterialIndex: -1

VertexIndicies: 23 27 22
Normal: 0.200915 0.979181 0.0289315
Tangent: 0.96921 -0.202987 0.139382
UV1: 0.625 0.375 
UV2: 0.625 0.5 
UV3: 0.541667 0.375
MaterialIndex: 3

VertexIndicies: 22 27 26
Normal: -0.0493624 0.998306 -0.0307858
Tangent: 0.993802 0.0460192 -0.101187
UV1: 0.541667 0.375 
UV2: 0.625 0.5 
UV3: 0.541667 0.5
MaterialIndex: 3

VertexIndicies: 25 29 24
Normal: 0.0688596 0.20541 -0.976251
Tangent: 0.854307 0.493206 0.164032
UV1: 0.458333 0.5 
UV2: 0.458333 0.5625 
UV3: 0.375 0.5
MaterialIndex: 3

VertexIndicies: 24 29 28
Normal: -0.286333 0.278402 -0.916791
Tangent: 0.956819 0.133122 -0.25841
UV1: 0.375 0.5 
UV2: 0.458333 0.5625 
UV3: 0.375 0.5625
MaterialIndex: 3

VertexIndicies: 25 26 29
Normal: 0.0688596 0.20541 -0.976251
Tangent: 0.854307 0.493206 0.164032
UV1: 0.458333 0.5 
UV2: 0.541667 0.5 
UV3: 0.458333 0.5625
MaterialIndex: 3

VertexIndicies: 29 26 30
Normal: 0.0409603 0.0769782 -0.996191
Tangent: 0.999155 0.000259945 0.0411022
UV1: 0.458333 0.5625 
UV2: 0.541667 0.5 
UV3: 0.541667 0.5625
MaterialIndex: 3

VertexIndicies: 26 27 30
Normal: -0.0676876 0.384644 -0.92058
Tangent: 0.995946 -0.0287433 -0.0852388
UV1: 0.541667 0.5 
UV2: 0.625 0.5 
UV3: 0.541667 0.5625
MaterialIndex: 3

VertexIndicies: 30 27 31
Normal: -0.0474772 -0.0111021 -0.998811
Tangent: 0.998872 4.79862e-005 -0.0474807
UV1: 0.541667 0.5625 
UV2: 0.625 0.5 
UV3: 0.625 0.5625
MaterialIndex: 3

VertexIndicies: 28 29 32
Normal: -0.460198 -0.0111213 -0.887746
Tangent: 0.887816 -0.00576474 -0.460162
UV1: 0.375 0.5625 
UV2: 0.458333 0.5625 
UV3: 0.375 0.625
MaterialIndex: 3

VertexIndicies: 32 29 33
Normal: -0.147928 -0.231934 -0.961418
Tangent: 0.988998 -0.034691 -0.143802
UV1: 0.375 0.625 
UV2: 0.458333 0.5625 
UV3: 0.458333 0.625
MaterialIndex: 3

VertexIndicies: 29 30 33
Normal: 0.0409603 0.0769782 -0.996191
Tangent: 0.999155 0.000259945 0.0411022
UV1: 0.458333 0.5625 
UV2: 0.541667 0.5625 
UV3: 0.458333 0.625
MaterialIndex: 3

VertexIndicies: 33 30 34
Normal: -0.0291818 -0.138539 -0.989927
Tangent: 0.999566 -8.57941e-005 -0.0294539
UV1: 0.458333 0.625 
UV2: 0.541667 0.5625 
UV3: 0.541667 0.625
MaterialIndex: 3

VertexIndicies: 30 31 34
Normal: -0.0474772 -0.0111021 -0.998811
Tangent: 0.998872 4.79862e-005 -0.0474807
UV1: 0.541667 0.5625 
UV2: 0.625 0.5625 
UV3: 0.541667 0.625
MaterialIndex: 3

VertexIndicies: 34 31 35
Normal: 0.0260247 -0.0866727 -0.995897
Tangent: 0.999659 3.50258e-005 0.02612
UV1: 0.541667 0.625 
UV2: 0.625 0.5625 
UV3: 0.625 0.625
MaterialIndex: 3

VertexIndicies: 32 33 36
Normal: -0.147928 -0.231934 -0.961418
Tangent: 0.988998 -0.034691 -0.143802
UV1: 0.375 0.625 
UV2: 0.458333 0.625 
UV3: 0.375 0.6875
MaterialIndex: 3

VertexIndicies: 36 33 37
Normal: -0.113804 0.0771246 -0.990505
Tangent: 0.993464 -1.98906e-005 -0.114146
UV1: 0.375 0.6875 
UV2: 0.458333 0.625 
UV3: 0.458333 0.6875
MaterialIndex: 3

VertexIndicies: 33 34 37
Normal: -0.0291818 -0.138539 -0.989927
Tangent: 0.999566 -8.57941e-005 -0.0294539
UV1: 0.458333 0.625 
UV2: 0.541667 0.625 
UV3: 0.458333 0.6875
MaterialIndex: 3

VertexIndicies: 37 34 38
Normal: -0.0430313 -0.0341873 -0.998489
Tangent: 0.998742 0.0242798 -0.0438735
UV1: 0.458333 0.6875 
UV2: 0.541667 0.625 
UV3: 0.541667 0.6875
MaterialIndex: 3

VertexIndicies: 35 39 34
Normal: 0.180945 -0.195696 -0.963827
Tangent: 0.983493 0.0360046 0.177327
UV1: 0.625 0.625 
UV2: 0.625 0.6875 
UV3: 0.541667 0.625
MaterialIndex: 3

VertexIndicies: 34 39 38
Normal: 0.0260247 -0.0866727 -0.995897
Tangent: 0.999659 3.50258e-005 0.02612
UV1: 0.541667 0.625 
UV2: 0.625 0.6875 
UV3: 0.541667 0.6875
MaterialIndex: 3

VertexIndicies: 36 37 40
Normal: -0.113804 0.0771246 -0.990505
Tangent: 0.993464 -1.98906e-005 -0.114146
UV1: 0.375 0.6875 
UV2: 0.458333 0.6875 
UV3: 0.375 0.75
MaterialIndex: 2

VertexIndicies: 40 37 41
Normal: -0.0264289 -0.124564 -0.991859
Tangent: 0.984347 -0.176192 -0.00410133
UV1: 0.375 0.75 
UV2: 0.458333 0.6875 
UV3: 0.458333 0.75
MaterialIndex: 2

VertexIndicies: 38 42 37
Normal: 0.0629041 -0.0281894 -0.997621
Tangent: 0.997375 -0.0341447 0.0638533
UV1: 0.541667 0.6875 
UV2: 0.541667 0.75 
UV3: 0.458333 0.6875
MaterialIndex: 2

VertexIndicies: 37 42 41
Normal: -0.0430313 -0.0341873 -0.998489
Tangent: 0.998742 0.0242798 -0.0438735
UV1: 0.458333 0.6875 
UV2: 0.541667 0.75 
UV3: 0.458333 0.75
MaterialIndex: 2

VertexIndicies: 39 43 38
Normal: 0.118236 0.0772787 -0.989974
Tangent: 0.992943 1.94495e-005 0.118592
UV1: 0.625 0.6875 
UV2: 0.625 0.75 
UV3: 0.541667 0.6875
MaterialIndex: 2

VertexIndicies: 38 43 42
Normal: 0.0629041 -0.0281894 -0.997621
Tangent: 0.997375 -0.0341447 0.0638533
UV1: 0.541667 0.6875 
UV2: 0.625 0.75 
UV3: 0.541667 0.75
MaterialIndex: 2

VertexIndicies: 89 90 88
Normal: 0 -1 2.85912e-007
Tangent: 1 0 0
UV1: 0.458333 0.75 
UV2: 0.458333 0.875 
UV3: 0.375 0.75
MaterialIndex: 2

VertexIndicies: 88 90 91
Normal: 0 -1 1.42956e-007
Tangent: 1 0 0
UV1: 0.375 0.75 
UV2: 0.458333 0.875 
UV3: 0.375 0.875
MaterialIndex: 2

VertexIndicies: 41 42 45
Normal: 0 -0.95607 -0.29314
Tangent: 1 0 0
UV1: 0.458333 0.75 
UV2: 0.541667 0.75 
UV3: 0.458333 0.875
MaterialIndex: 2

VertexIndicies: 45 42 46
Normal: 0 -0.995168 -0.0981865
Tangent: 1 0 0
UV1: 0.458333 0.875 
UV2: 0.541667 0.75 
UV3: 0.541667 0.875
MaterialIndex: 2

VertexIndicies: 94 95 97
Normal: 0 -1 -1.36765e-007
Tangent: 1 0 0
UV1: 0.541667 0.75 
UV2: 0.625 0.75 
UV3: 0.541667 0.875
MaterialIndex: 2

VertexIndicies: 97 95 96
Normal: 0 -1 -3.41913e-008
Tangent: 1 3.19005e-017 -9.33001e-010
UV1: 0.541667 0.875 
UV2: 0.625 0.75 
UV3: 0.625 0.875
MaterialIndex: 2

VertexIndicies: 91 90 93
Normal: 0 -1 0
Tangent: 1 0 -1.36872e-009
UV1: 0.375 0.875 
UV2: 0.458333 0.875 
UV3: 0.375 1
MaterialIndex: 2

VertexIndicies: 93 90 92
Normal: 0 -1 -3.91095e-008
Tangent: 1 3.56865e-017 -9.12477e-010
UV1: 0.375 1 
UV2: 0.458333 0.875 
UV3: 0.458333 1
MaterialIndex: 2

VertexIndicies: 45 46 1
Normal: 0 -0.995168 -0.0981865
Tangent: 1 0 0
UV1: 0.458333 0.875 
UV2: 0.541667 0.875 
UV3: 0.458333 1
MaterialIndex: 2

VertexIndicies: 1 46 2
Normal: 0 -0.952795 0.303615
Tangent: 1 0 0
UV1: 0.458333 1 
UV2: 0.541667 0.875 
UV3: 0.541667 1
MaterialIndex: 2

VertexIndicies: 96 98 97
Normal: 0 -1 0
Tangent: 1 0 -1.866e-009
UV1: 0.625 0.875 
UV2: 0.625 1 
UV3: 0.541667 0.875
MaterialIndex: 2

VertexIndicies: 97 98 99
Normal: 0 -1 -3.41913e-008
Tangent: 1 3.19005e-017 -9.33001e-010
UV1: 0.541667 0.875 
UV2: 0.625 1 
UV3: 0.541667 1
MaterialIndex: 2

VertexIndicies: 47 43 48
Normal: 0.979992 0.194872 0.0404973
Tangent: 0.0417798 -0.00247387 -0.999124
UV1: 0.75 0 
UV2: 0.875 0 
UV3: 0.75 0.0625
MaterialIndex: 2

VertexIndicies: 48 43 39
Normal: 0.998597 -0.0510422 0.0141055
Tangent: 0.0141318 0.000153259 -0.9999
UV1: 0.75 0.0625 
UV2: 0.875 0 
UV3: 0.875 0.0625
MaterialIndex: 2

VertexIndicies: 47 48 3
Normal: 0.979992 0.194872 0.0404973
Tangent: 0.0417798 -0.00247387 -0.999124
UV1: 0.75 0 
UV2: 0.75 0.0625 
UV3: 0.625 0
MaterialIndex: 2

VertexIndicies: 3 48 7
Normal: 0.953035 0.15128 0.262373
Tangent: 0.264742 0.00462936 -0.964308
UV1: 0.625 0 
UV2: 0.75 0.0625 
UV3: 0.625 0.0625
MaterialIndex: 2

VertexIndicies: 48 39 49
Normal: 0.998597 -0.0510422 0.0141055
Tangent: 0.0141318 0.000153259 -0.9999
UV1: 0.75 0.0625 
UV2: 0.875 0.0625 
UV3: 0.75 0.125
MaterialIndex: 3

VertexIndicies: 49 39 35
Normal: 0.892905 -0.450245 0
Tangent: 0 0 -1
UV1: 0.75 0.125 
UV2: 0.875 0.0625 
UV3: 0.875 0.125
MaterialIndex: 3

VertexIndicies: 7 48 11
Normal: 0.982959 -0.183824 0
Tangent: 0 0 -1
UV1: 0.625 0.0625 
UV2: 0.75 0.0625 
UV3: 0.625 0.125
MaterialIndex: 3

VertexIndicies: 11 48 49
Normal: 0.892905 -0.450245 0
Tangent: 0 0 -1
UV1: 0.625 0.125 
UV2: 0.75 0.0625 
UV3: 0.75 0.125
MaterialIndex: 3

VertexIndicies: 53 52 55
Normal: 0.847602 0.530614 0.0043605
Tangent: 0.00507666 0.000108281 -0.999987
UV1: 0.75 0.125 
UV2: 0.875 0.125 
UV3: 0.75 0.1875
MaterialIndex: 3

VertexIndicies: 55 52 54
Normal: 0.972921 0.231086 0.00498458
Tangent: 0.00511122 5.07309e-005 -0.999987
UV1: 0.75 0.1875 
UV2: 0.875 0.125 
UV3: 0.875 0.1875
MaterialIndex: 3

VertexIndicies: 53 55 56
Normal: 0.847602 0.530614 0.0043605
Tangent: 0.00507666 0.000108281 -0.999987
UV1: 0.75 0.125 
UV2: 0.75 0.1875 
UV3: 0.625 0.125
MaterialIndex: 3

VertexIndicies: 56 55 57
Normal: 0.797788 0.49943 0.337793
Tangent: 0.389902 2.82162e-008 -0.920856
UV1: 0.625 0.125 
UV2: 0.75 0.1875 
UV3: 0.625 0.1875
MaterialIndex: 3

VertexIndicies: 55 54 59
Normal: 0.972921 0.231086 0.00498458
Tangent: 0.00511122 5.07309e-005 -0.999987
UV1: 0.75 0.1875 
UV2: 0.875 0.1875 
UV3: 0.75 0.25
MaterialIndex: 3

VertexIndicies: 59 54 58
Normal: 0.998988 0.0444579 0.00682117
Tangent: 0.00682168 0.000140688 -0.999977
UV1: 0.75 0.25 
UV2: 0.875 0.1875 
UV3: 0.875 0.25
MaterialIndex: 3

VertexIndicies: 55 59 57
Normal: 0.972921 0.231086 0.00498458
Tangent: 0.00511122 5.07309e-005 -0.999987
UV1: 0.75 0.1875 
UV2: 0.75 0.25 
UV3: 0.625 0.1875
MaterialIndex: 3

VertexIndicies: 57 59 60
Normal: 0.795293 0.213902 0.567234
Tangent: 0.581162 -0.00275353 -0.813783
UV1: 0.625 0.1875 
UV2: 0.75 0.25 
UV3: 0.625 0.25
MaterialIndex: 3

VertexIndicies: 44 50 40
Normal: -0.983259 0.178382 0.0371802
Tangent: 0.0381501 0.00200863 0.99927
UV1: 0.25 0 
UV2: 0.25 0.0625 
UV3: 0.125 0
MaterialIndex: 2

VertexIndicies: 40 50 36
Normal: -0.959083 0.18518 -0.214168
Tangent: -0.216097 0.00994784 0.976321
UV1: 0.125 0 
UV2: 0.25 0.0625 
UV3: 0.125 0.0625
MaterialIndex: 2

VertexIndicies: 44 0 50
Normal: -0.983259 0.178382 0.0371802
Tangent: 0.0381501 0.00200863 0.99927
UV1: 0.25 0 
UV2: 0.375 0 
UV3: 0.25 0.0625
MaterialIndex: 2

VertexIndicies: 50 0 4
Normal: -0.995601 -0.0930038 0.0113339
Tangent: 0.0114004 -0.000183693 0.999935
UV1: 0.25 0.0625 
UV2: 0.375 0 
UV3: 0.375 0.0625
MaterialIndex: 2

VertexIndicies: 36 50 32
Normal: -0.986411 -0.164295 0
Tangent: 0 0 1
UV1: 0.125 0.0625 
UV2: 0.25 0.0625 
UV3: 0.125 0.125
MaterialIndex: 3

VertexIndicies: 32 50 51
Normal: -0.910057 -0.414484 0
Tangent: 0 0 1
UV1: 0.125 0.125 
UV2: 0.25 0.0625 
UV3: 0.25 0.125
MaterialIndex: 3

VertexIndicies: 4 8 50
Normal: -0.986411 -0.164296 0
Tangent: 0 0 1
UV1: 0.375 0.0625 
UV2: 0.375 0.125 
UV3: 0.25 0.0625
MaterialIndex: 3

VertexIndicies: 50 8 51
Normal: -0.995601 -0.0930038 0.0113339
Tangent: 0.0114004 -0.000183693 0.999935
UV1: 0.25 0.0625 
UV2: 0.375 0.125 
UV3: 0.25 0.125
MaterialIndex: 3

VertexIndicies: 62 63 61
Normal: -0.838029 0.545606 0.00459525
Tangent: 0.00538948 -0.000144183 0.999985
UV1: 0.25 0.125 
UV2: 0.25 0.1875 
UV3: 0.125 0.125
MaterialIndex: 3

VertexIndicies: 61 63 64
Normal: -0.784965 0.511058 -0.350215
Tangent: -0.407441 5.57021e-008 0.913231
UV1: 0.125 0.125 
UV2: 0.25 0.1875 
UV3: 0.125 0.1875
MaterialIndex: 3

VertexIndicies: 62 65 63
Normal: -0.838029 0.545606 0.00459525
Tangent: 0.00538948 -0.000144183 0.999985
UV1: 0.25 0.125 
UV2: 0.375 0.125 
UV3: 0.25 0.1875
MaterialIndex: 3

VertexIndicies: 63 65 66
Normal: -0.967044 0.254553 0.00526254
Tangent: 0.0054236 -6.90784e-005 0.999985
UV1: 0.25 0.1875 
UV2: 0.375 0.125 
UV3: 0.375 0.1875
MaterialIndex: 3

VertexIndicies: 63 67 64
Normal: -0.967044 0.254553 0.00526254
Tangent: 0.0054236 -6.90784e-005 0.999985
UV1: 0.25 0.1875 
UV2: 0.25 0.25 
UV3: 0.125 0.1875
MaterialIndex: 3

VertexIndicies: 64 67 68
Normal: -0.780992 0.237665 -0.577552
